Fz,FCz,Cz,FC3,FC4,C3,C4,CP3,CP4,subject,condition
2.976832126213592,3.287210145631068,3.6242385922330094,3.278298941747573,1.7741569514563107,3.98819172815534,2.0425632815533983,4.243267844660194,2.796882951456311,1.0,1.0
3.6823511262135917,3.9899461456310683,4.25826059223301,3.860713941747573,2.3076849514563107,4.69308372815534,2.4956792815533984,4.957580844660194,3.320983951456311,1.0,1.0
3.872490126213592,4.174486145631068,4.36066159223301,3.9933149417475726,2.370652951456311,4.82210572815534,2.5519202815533983,5.1616018446601934,3.399732951456311,1.0,1.0
3.7923851262135924,4.179429145631068,4.349171592233009,4.039795941747573,2.4483499514563105,4.80723172815534,2.650002281553398,5.128530844660194,3.371060951456311,1.0,1.0
3.851569126213592,4.211450145631068,4.43868559223301,4.123309941747573,2.6022109514563105,4.90435272815534,2.7576952815533984,5.098410844660195,3.374188951456311,1.0,1.0
3.899829126213592,4.2515661456310685,4.53146359223301,4.2606829417475724,2.7244399514563105,5.06237072815534,2.8131952815533983,5.210372844660194,3.4423529514563107,1.0,1.0
3.9427031262135923,4.319242145631068,4.75545759223301,4.328684941747573,2.9133109514563107,5.25688672815534,2.990534281553398,5.239073844660194,3.595882951456311,1.0,1.0
3.8937591262135918,4.4190631456310685,4.903643592233009,4.464296941747573,3.0589499514563108,5.45229772815534,3.1414822815533983,5.499469844660195,3.779640951456311,1.0,1.0
3.781734126213592,4.406354145631068,4.93603659223301,4.438365941747573,2.9485919514563106,5.52751972815534,2.9785952815533983,5.577114844660194,3.749486951456311,1.0,1.0
3.6511971262135923,4.251935145631069,4.85114559223301,4.303994941747573,2.7066649514563106,5.3609317281553395,2.708940281553398,5.3863448446601945,3.574312951456311,1.0,1.0
3.5600871262135922,4.048167145631068,4.67609459223301,4.170979941747572,2.5663079514563107,5.15411872815534,2.547606281553398,5.250996844660194,3.3579079514563106,1.0,1.0
3.147937126213592,3.635628145631068,4.19855959223301,3.898066941747573,2.055055951456311,4.79485372815534,2.156512281553398,4.842656844660194,2.9703609514563105,1.0,1.0
3.155211126213592,3.8130961456310684,4.20985759223301,3.875003941747573,2.037085951456311,4.73730072815534,2.2031542815533984,4.866079844660194,3.0018939514563105,1.0,1.0
3.3603471262135916,4.079700145631068,4.46482659223301,4.139499941747573,2.3229119514563106,4.90607572815534,2.3563202815533986,5.083746844660194,3.1750819514563116,1.0,1.0
3.2650351262135917,3.7919361456310683,4.2385075922330095,4.182137941747573,2.123026951456311,4.90724972815534,2.192016281553398,4.9020198446601935,2.897531951456311,1.0,1.0
2.842072126213592,3.234684145631068,3.7054765922330097,3.684433941747573,1.7538619514563107,4.4434167281553405,1.8494642815533981,4.439426844660194,2.402493951456311,1.0,1.0
2.792624126213592,3.222102145631068,3.6009255922330095,3.458476941747573,1.925075951456311,4.21329572815534,1.8901282815533984,4.3497508446601945,2.4453389514563106,1.0,1.0
3.028821126213592,3.4718771456310686,3.7933205922330098,3.4911939417475732,2.3629919514563107,4.35727672815534,2.2445732815533983,4.491914844660194,2.7122069514563107,1.0,1.0
2.971564126213592,3.407623145631068,3.7128095922330093,3.464327941747573,2.494579951456311,4.34523972815534,2.2877532815533983,4.453933844660194,2.7202699514563107,1.0,1.0
3.027117126213592,3.4511601456310683,3.80011759223301,3.4980029417475724,2.5825619514563107,4.40910772815534,2.328974281553398,4.514150844660194,2.830132951456311,1.0,1.0
3.1972591262135914,3.6592461456310685,4.00072459223301,3.5291619417475726,2.7069029514563105,4.38398972815534,2.5332992815533983,4.668745844660195,2.9437799514563108,1.0,1.0
3.104199126213592,3.632912145631068,3.9764835922330097,3.471911941747573,2.7058729514563105,4.27125472815534,2.6203432815533985,4.553393844660194,2.993199951456311,1.0,1.0
2.876861126213592,3.4445111456310684,3.8605585922330103,3.316934941747573,2.6511989514563106,4.19851172815534,2.5714142815533982,4.406937844660194,2.9943309514563112,1.0,1.0
3.047237126213592,3.528408145631068,3.9871215922330094,3.2595019417475726,2.8412539514563107,4.19575372815534,2.7513102815533985,4.464880844660194,3.1263799514563106,1.0,1.0
3.327371126213592,3.7475071456310682,4.131136592233009,3.2898129417475728,3.0881869514563105,4.20338972815534,3.020846281553398,4.580486844660195,3.3275769514563107,1.0,1.0
3.3939971262135917,3.8675341456310677,4.13696459223301,3.2262819417475725,3.068129951456311,4.15760172815534,3.0603802815533983,4.541948844660194,3.363380951456311,1.0,1.0
3.3903631262135923,3.8197481456310687,4.15273259223301,3.168080941747573,3.0946639514563103,3.9916547281553405,3.0691872815533983,4.348583844660194,3.349807951456311,1.0,1.0
3.550154126213592,3.9465051456310687,4.43030659223301,3.319677941747573,3.2316569514563103,4.05220472815534,3.2616722815533983,4.561813844660194,3.553529951456311,1.0,1.0
3.3386761262135924,3.8416111456310684,4.25105159223301,3.3035659417475727,2.906442951456311,3.9619947281553403,3.065024281553398,4.537623844660194,3.370266951456311,1.0,1.0
3.173838126213592,3.6628331456310685,4.064025592233009,3.2535799417475726,2.683172951456311,3.9890207281553405,2.9181302815533985,4.3571718446601935,3.212861951456311,1.0,1.0
3.1368641262135926,3.6412371456310684,4.09644359223301,3.3625159417475725,2.7127069514563105,4.13270572815534,2.9299472815533982,4.403181844660193,3.2370619514563113,1.0,1.0
3.173258126213592,3.693035145631068,4.126333592233009,3.3928719417475732,2.678761951456311,4.194633728155341,2.8139002815533987,4.527883844660194,3.210221951456311,1.0,1.0
3.170705126213592,3.6118991456310687,4.00265659223301,3.360597941747573,2.5351149514563103,4.221013728155341,2.681932281553398,4.577993844660194,3.179335951456311,1.0,1.0
3.2110851262135918,3.6419671456310683,3.9445145922330096,3.366963941747573,2.4260329514563104,4.16927172815534,2.6313762815533983,4.551101844660194,3.240199951456311,1.0,1.0
3.119717126213592,3.5778831456310685,3.9329985922330097,3.369499941747573,2.407716951456311,4.01630672815534,2.601440281553398,4.523483844660194,3.2712459514563106,1.0,1.0
2.8828741262135917,3.364383145631068,3.70612359223301,3.207196941747573,2.2170309514563105,3.8223997281553403,2.499992281553398,4.258169844660195,3.076990951456311,1.0,1.0
2.7491251262135923,3.2005961456310685,3.4611255922330098,3.1457239417475726,2.0002379514563104,3.8352287281553403,2.3710602815533983,4.091335844660194,2.831183951456311,1.0,1.0
2.610320126213592,2.8746851456310685,3.09053459223301,3.111820941747573,1.5968559514563105,3.7759057281553403,2.008976281553398,3.9364338446601943,2.431559951456311,1.0,1.0
2.573558126213592,2.709772145631068,2.8844065922330095,3.1310259417475725,1.3949559514563108,3.8007377281553403,1.7403422815533984,3.7814748446601936,2.197966951456311,1.0,1.0
2.672693126213592,2.7688481456310683,2.9614905922330097,3.147786941747573,1.4220539514563106,3.88271772815534,1.7009492815533982,3.767773844660194,2.206539951456311,1.0,1.0
2.632977126213592,2.6378181456310683,2.84372959223301,3.198186941747573,1.2091529514563109,3.77491272815534,1.5509592815533984,3.608554844660194,2.055182951456311,1.0,1.0
2.350350126213592,2.3545031456310683,2.6461475922330093,3.1337659417475727,1.0304529514563108,3.6473817281553402,1.3249112815533985,3.432967844660194,1.8661909514563109,1.0,1.0
2.055870126213592,2.251642145631068,2.6874685922330097,2.948945941747573,0.9693519514563108,3.53487372815534,1.1668122815533983,3.340255844660194,1.814358951456311,1.0,1.0
2.105792126213592,2.400878145631068,2.90651559223301,3.061961941747573,1.2558049514563108,3.62835572815534,1.4289472815533983,3.5881678446601937,2.140668951456311,1.0,1.0
2.3480671262135924,2.609669145631068,3.12618659223301,3.2645559417475725,1.5877889514563108,3.82779372815534,1.8545352815533982,4.048253844660194,2.5802899514563107,1.0,1.0
2.5423201262135917,2.8513491456310684,3.41414959223301,3.237709941747573,1.855251951456311,4.09134672815534,2.0836412815533984,4.227308844660194,2.7683139514563107,1.0,1.0
2.652307126213592,2.8767071456310687,3.37633659223301,3.1644399417475726,2.007301951456311,4.02541572815534,2.0892552815533985,4.131537844660194,2.7207089514563108,1.0,1.0
2.6235011262135917,2.7358741456310685,3.20581059223301,3.109110941747573,1.9056129514563112,3.91458672815534,2.0536762815533987,4.076158844660194,2.6731029514563107,1.0,1.0
2.666110126213592,2.8018841456310684,3.3208955922330095,3.1753759417475727,1.900016951456311,3.94892272815534,2.1000662815533984,4.088895844660194,2.688273951456311,1.0,1.0
2.895642126213592,3.068265145631068,3.5092235922330097,3.279132941747573,2.146215951456311,4.12370172815534,2.2407482815533983,4.095543844660194,2.8080759514563107,1.0,1.0
3.008977126213592,3.165135145631068,3.47073359223301,3.2441189417475726,2.215667951456311,4.11035172815534,2.231943281553398,4.067427844660195,2.813138951456311,1.0,1.0
2.856046126213592,3.154481145631068,3.3284705922330096,3.223812941747573,1.9167259514563109,3.88208972815534,1.982192281553398,3.954102844660194,2.627734951456311,1.0,1.0
2.6758371262135916,3.0970881456310684,3.30330859223301,3.160007941747573,1.7338819514563106,3.8526507281553397,1.824968281553398,3.9709488446601937,2.564075951456311,1.0,1.0
2.6428201262135924,3.018614145631068,3.4070505922330097,3.147620941747573,1.7646199514563108,3.7615447281553402,1.7952722815533984,3.870967844660194,2.433537951456311,1.0,1.0
2.567878126213592,2.9674501456310685,3.2972695922330097,3.106832941747573,1.7285009514563108,3.64396372815534,1.7330912815533983,3.744264844660194,2.2316469514563106,1.0,1.0
2.669544126213592,3.0578251456310683,3.2783595922330098,3.1413949417475733,1.9011499514563106,3.7300447281553404,1.8142352815533984,3.921643844660194,2.2884799514563112,1.0,1.0
2.778623126213592,3.118341145631068,3.3746985922330093,3.2607169417475728,2.0783829514563106,3.8146577281553395,1.9585902815533984,3.967919844660194,2.4274549514563106,1.0,1.0
2.604780126213592,2.975015145631068,3.2297905922330097,3.310167941747573,1.9394139514563111,3.67126872815534,1.8747932815533983,3.847066844660194,2.418040951456311,1.0,1.0
2.245968126213592,2.626138145631068,2.79980059223301,2.999640941747573,1.529353951456311,3.27490772815534,1.4425382815533982,3.4687958446601943,2.002344951456311,1.0,1.0
2.007766126213592,2.336156145631068,2.5329395922330096,2.6309569417475727,1.319596951456311,3.01739172815534,1.1998632815533983,3.266222844660194,1.7443619514563111,1.0,1.0
2.013668126213592,2.2693751456310682,2.5029485922330097,2.6318729417475732,1.3160939514563108,3.01361772815534,1.2030342815533983,3.2867918446601943,1.8038669514563108,1.0,1.0
1.8355561262135922,2.153659145631068,2.3241085922330096,2.4990869417475725,1.1470909514563108,2.8404287281553393,1.0315422815533983,3.180157844660194,1.625026951456311,1.0,1.0
1.621508126213592,2.0384901456310685,2.23447759223301,2.320813941747573,0.9778729514563109,2.75232172815534,0.8926482815533981,3.112064844660194,1.4729089514563107,1.0,1.0
1.5676521262135918,1.876849145631068,2.15035559223301,2.228477941747573,0.9871579514563108,2.6710707281553403,0.8061362815533982,2.9805298446601944,1.376784951456311,1.0,1.0
1.6818371262135918,1.876051145631068,2.1467185922330096,2.323693941747573,1.0290399514563109,2.76561672815534,0.8366382815533981,2.917894844660194,1.346630951456311,1.0,1.0
1.782343126213592,1.9682731456310683,2.2101755922330097,2.3631359417475726,1.0268219514563108,2.9220397281553403,0.8723932815533983,2.968898844660194,1.4081059514563108,1.0,1.0
1.9525401262135917,2.1659961456310683,2.3227645922330096,2.480823941747573,1.1396089514563108,3.1192167281553402,0.9396482815533983,3.139624844660194,1.5301329514563111,1.0,1.0
2.214961126213592,2.4184561456310685,2.6270595922330098,2.6994839417475727,1.3559379514563108,3.3515557281553403,1.0660932815533983,3.449679844660194,1.760621951456311,1.0,1.0
2.4790481262135917,2.593224145631068,2.8647925922330097,2.871001941747573,1.6829919514563108,3.5878687281553403,1.3839862815533983,3.707730844660194,2.172992951456311,1.0,1.0
2.6263801262135917,2.677191145631068,2.9036775922330094,2.8727759417475727,1.8052979514563108,3.59080372815534,1.6002732815533982,3.637019844660194,2.348987951456311,1.0,1.0
2.534833126213592,2.602277145631068,2.8794995922330098,2.6371939417475727,1.7194549514563107,3.41978072815534,1.4566652815533983,3.428579844660194,2.124570951456311,1.0,1.0
2.495885126213592,2.668450145631068,2.96791659223301,2.667305941747573,1.7816259514563109,3.39019572815534,1.5088722815533981,3.438267844660194,2.145324951456311,1.0,1.0
2.535303126213592,2.8592401456310683,3.19874059223301,2.7766549417475725,1.8930899514563109,3.47470172815534,1.6466422815533985,3.5265268446601943,2.287256951456311,1.0,1.0
2.565783126213592,2.923251145631068,3.2992025922330095,2.815867941747573,1.8095819514563107,3.52592072815534,1.5676292815533983,3.505529844660194,2.1617799514563107,1.0,1.0
2.5709811262135918,2.9098041456310684,3.1339245922330097,2.6963419417475727,1.7266199514563108,3.50688472815534,1.4719432815533984,3.4286368446601942,1.9455869514563107,1.0,1.0
2.6193101262135925,2.9706101456310683,3.22402659223301,2.811798941747573,1.6845479514563106,3.65652672815534,1.4756112815533984,3.501561844660194,1.9750949514563105,1.0,1.0
2.834594126213592,3.293840145631068,3.5365345922330094,3.2767699417475726,1.8296469514563107,4.03902972815534,1.6154972815533981,3.8489128446601937,2.2643609514563106,1.0,1.0
3.032350126213592,3.527665145631068,3.6142875922330098,3.389901941747573,2.016055951456311,4.16125572815534,1.7362532815533984,3.973522844660194,2.373592951456311,1.0,1.0
3.1283481262135924,3.6156351456310682,3.6074335922330096,3.386379941747573,1.990457951456311,4.08636472815534,1.767356281553398,3.897948844660194,2.337472951456311,1.0,1.0
3.0743891262135916,3.566344145631068,3.6754805922330096,3.428378941747573,1.868272951456311,4.06026972815534,1.6525062815533982,3.825003844660194,2.2236689514563106,1.0,1.0
3.2062351262135924,3.6962621456310685,3.88972759223301,3.586208941747573,1.940798951456311,4.10447372815534,1.6414802815533982,3.8996998446601943,2.300756951456311,1.0,1.0
3.289320126213592,3.8304811456310683,3.9410305922330098,3.652105941747573,2.009842951456311,4.1879197281553395,1.6509292815533985,3.945469844660194,2.358090951456311,1.0,1.0
3.295349126213592,3.8168191456310683,3.89531959223301,3.539380941747573,2.0121289514563108,4.08494572815534,1.6677372815533982,3.887075844660194,2.405617951456311,1.0,1.0
3.341084126213592,3.8988171456310683,4.12019559223301,3.5917109417475728,2.1972259514563106,4.2001587281553405,1.8614372815533984,4.082754844660194,2.5925659514563106,1.0,1.0
3.3881081262135924,3.9098661456310686,4.22511559223301,3.5999039417475727,2.229571951456311,4.29414072815534,1.8814992815533984,4.097502844660195,2.611402951456311,1.0,1.0
3.3220321262135917,3.7430591456310687,4.01905459223301,3.2965099417475727,2.0891609514563108,4.03458272815534,1.7528032815533983,3.875421844660194,2.4400159514563113,1.0,1.0
3.290895126213592,3.6798701456310683,3.8610555922330096,3.068446941747573,2.044341951456311,3.86189772815534,1.6782982815533982,3.643147844660194,2.3078189514563108,1.0,1.0
3.421824126213592,3.718909145631068,3.94175659223301,2.9856789417475733,2.1473429514563107,3.8297027281553397,1.7875712815533982,3.485032844660194,2.341219951456311,1.0,1.0
3.404475126213592,3.6934371456310684,3.94189959223301,2.942696941747573,2.1680009514563108,3.86858972815534,1.7936312815533981,3.4290628446601943,2.311657951456311,1.0,1.0
3.448328126213592,3.6802361456310684,3.8520045922330097,2.9866439417475728,2.1311589514563107,3.92619372815534,1.6861702815533983,3.4990758446601937,2.235559951456311,1.0,1.0
3.5310601262135917,3.8556771456310686,3.90793459223301,3.160849941747573,2.3141699514563108,4.00374572815534,1.8199792815533982,3.731498844660194,2.378672951456311,1.0,1.0
3.794418126213592,4.201225145631068,4.30794259223301,3.437420941747573,2.652210951456311,4.22398272815534,2.163419281553398,4.064981844660195,2.759489951456311,1.0,1.0
4.218189126213591,4.6351701456310686,4.8089115922330095,3.925043941747573,3.143801951456311,4.60922872815534,2.6678542815533985,4.486262844660194,3.321105951456311,1.0,1.0
4.698781126213592,5.042294145631068,5.226336592233009,4.243066941747573,3.682216951456311,4.89335372815534,3.153310281553398,4.863393844660194,3.777456951456311,1.0,1.0
4.5897341262135924,4.898161145631068,5.05435959223301,3.876279941747573,3.560762951456311,4.62926572815534,3.052165281553398,4.707396844660194,3.5371139514563112,1.0,1.0
4.202579126213592,4.510632145631068,4.79290759223301,3.492520941747573,3.215953951456311,4.44097672815534,2.6922002815533985,4.385235844660194,3.161970951456311,1.0,1.0
4.184320126213592,4.4236001456310685,4.7504085922330095,3.4646849417475725,3.1164349514563106,4.43507472815534,2.5386422815533987,4.184524844660194,3.146878951456311,1.0,1.0
4.258219126213592,4.553895145631069,4.839652592233009,3.671819941747573,3.157879951456311,4.550228728155339,2.632457281553398,4.257415844660194,3.3251139514563106,1.0,1.0
4.368173126213592,4.786001145631069,5.00163859223301,3.8664449417475732,3.2791859514563106,4.6409937281553395,2.7688572815533985,4.343894844660195,3.466170951456311,1.0,1.0
4.6364311262135915,4.900790145631069,5.19235859223301,4.143075941747573,3.427545951456311,4.79698872815534,2.922019281553398,4.609593844660194,3.679201951456311,1.0,1.0
4.679639126213592,4.879403145631068,5.20690859223301,4.162805941747573,3.4286649514563106,4.728543728155341,3.0027802815533984,4.730776844660195,3.7650259514563107,1.0,1.0
4.474325126213592,4.893291145631069,5.248056592233009,4.253243941747573,3.391526951456311,4.61523172815534,3.0550242815533983,4.798576844660195,3.8565659514563113,1.0,1.0
4.4086641262135915,4.977504145631068,5.36853859223301,4.356359941747573,3.4363329514563103,4.62139272815534,3.134790281553398,4.903282844660194,3.938189951456311,1.0,1.0
4.653511126213592,5.171897145631068,5.489012592233009,4.470232941747573,3.7408419514563103,4.82329872815534,3.342112281553398,4.993890844660195,4.024902951456311,1.0,1.0
4.819912126213592,5.367544145631069,5.63477959223301,4.455254941747572,4.017366951456311,4.89283572815534,3.4081242815533983,5.026888844660195,4.108736951456311,1.0,1.0
4.732352126213592,5.331384145631068,5.611180592233009,4.486819941747573,3.8466809514563107,4.84698772815534,3.2706992815533984,5.165257844660195,4.032915951456311,1.0,1.0
4.458317126213592,5.081721145631068,5.385059592233009,4.503109941747573,3.5632209514563105,4.7770687281553394,3.0552322815533985,5.218671844660195,3.8627929514563113,1.0,1.0
4.281092126213592,4.844791145631068,5.18221159223301,4.470707941747573,3.3676259514563105,4.75513772815534,2.9441142815533983,5.065456844660194,3.614104951456311,1.0,1.0
4.040437126213592,4.597973145631069,4.87484459223301,4.289502941747573,3.182607951456311,4.67440872815534,2.675750281553398,4.924556844660193,3.293275951456311,1.0,1.0
4.0231871262135925,4.682351145631069,4.91863259223301,4.450005941747573,3.1996839514563105,4.8861717281553405,2.619298281553398,5.046596844660193,3.312324951456311,1.0,1.0
4.248243126213592,4.922823145631068,5.01151759223301,4.772564941747572,3.4356099514563105,5.20889372815534,2.8709152815533985,5.2772358446601935,3.539528951456311,1.0,1.0
4.560604126213592,5.187400145631068,5.2520795922330095,5.134400941747573,3.732144951456311,5.54744472815534,3.225108281553398,5.563226844660194,3.830398951456311,1.0,1.0
4.666612126213592,5.3198481456310684,5.52821759223301,5.339079941747573,3.7682009514563104,5.641816728155341,3.284821281553398,5.7257988446601935,3.830431951456311,1.0,1.0
4.533306126213592,5.204425145631068,5.48235859223301,5.246726941747573,3.569122951456311,5.66789672815534,3.1544052815533985,5.704879844660194,3.7244619514563113,1.0,1.0
4.221185126213592,4.826162145631068,5.12389059223301,4.985203941747573,3.1989549514563107,5.36351272815534,2.8090162815533986,5.366820844660194,3.4427269514563106,1.0,1.0
4.097373126213592,4.626330145631068,4.94940759223301,4.847651941747573,3.0683949514563107,5.19080072815534,2.590437281553398,5.177746844660194,3.308498951456311,1.0,1.0
4.115131126213592,4.588693145631068,4.86091059223301,4.745851941747573,3.053171951456311,5.104820728155341,2.6016292815533983,5.239623844660194,3.350446951456311,1.0,1.0
4.068456126213592,4.535905145631068,4.75358859223301,4.659237941747573,3.025688951456311,4.906464728155339,2.6749222815533984,5.178128844660194,3.3951279514563106,1.0,1.0
3.970717126213592,4.385047145631068,4.461607592233009,4.587420941747572,3.0521909514563106,4.79278772815534,2.656433281553398,4.971623844660194,3.341307951456311,1.0,1.0
3.936258126213592,4.271801145631068,4.20327559223301,4.440501941747573,3.085316951456311,4.71840872815534,2.616598281553398,4.734501844660194,3.282592951456311,1.0,1.0
3.961942126213592,4.220843145631068,4.1612275922330095,4.371661941747573,3.0378519514563105,4.77832472815534,2.607210281553398,4.633428844660195,3.2231139514563107,1.0,1.0
3.676608126213592,3.995365145631068,3.9688075922330097,4.173377941747573,2.7448129514563107,4.564389728155341,2.295141281553398,4.359918844660194,2.952347951456311,1.0,1.0
3.605326126213592,3.9510911456310684,3.95800959223301,4.146207941747573,2.6577699514563107,4.62375972815534,2.1774072815533985,4.399113844660194,2.890352951456311,1.0,1.0
3.5654581262135916,3.8315151456310685,3.8228205922330094,4.038327941747573,2.4460249514563106,4.51189672815534,1.9978002815533982,4.507193844660194,2.8052199514563108,1.0,1.0
3.345371126213592,3.679653145631068,3.63776759223301,3.899404941747573,2.2774669514563106,4.25802772815534,1.9072882815533985,4.462915844660194,2.738520951456311,1.0,1.0
3.2325391262135916,3.477300145631068,3.4445185922330097,3.7572939417475726,2.1747299514563108,4.01558972815534,1.7940582815533983,4.199717844660194,2.5336469514563107,1.0,1.0
3.286771126213592,3.4396381456310685,3.37968759223301,3.687400941747573,2.1827499514563105,3.8179577281553403,1.8285672815533982,4.058032844660194,2.5437569514563108,1.0,1.0
3.578893126213592,3.736675145631068,3.7161985922330096,3.934067941747573,2.502635951456311,4.11474272815534,2.179072281553398,4.340185844660194,2.899095951456311,1.0,1.0
3.586433126213592,3.607784145631068,3.606073592233009,3.8517959417475724,2.5002589514563107,4.10905872815534,2.205553281553398,4.350513844660194,2.819669951456311,1.0,1.0
3.499431126213592,3.5539941456310684,3.5533655922330096,3.879560941747573,2.5637459514563106,4.26479872815534,2.230974281553398,4.389200844660194,2.753369951456311,1.0,1.0
3.6505151262135924,3.8124471456310682,3.8396695922330095,4.214936941747572,2.931824951456311,4.59868172815534,2.5641022815533985,4.609459844660194,3.043083951456311,1.0,1.0
3.655048126213592,3.907709145631068,3.89579059223301,4.261027941747573,3.090823951456311,4.5629767281553395,2.697350281553398,4.645357844660194,3.142641951456311,1.0,1.0
3.487035126213592,3.7510061456310684,3.7633935922330095,3.950854941747573,2.9557599514563107,4.38093072815534,2.6415842815533983,4.384002844660194,3.057045951456311,1.0,1.0
3.426296126213592,3.632993145631068,3.6576125922330096,3.853775941747573,2.837830951456311,4.288482728155341,2.6197882815533986,4.206486844660194,2.981772951456311,1.0,1.0
3.359622126213592,3.507164145631068,3.5928975922330095,3.9577949417475726,2.808016951456311,4.34103172815534,2.663480281553398,4.156975844660194,2.909483951456311,1.0,1.0
3.484952126213592,3.6190251456310683,3.6864135922330097,4.202561941747573,2.789893951456311,4.43818572815534,2.7531532815533986,4.327856844660194,2.9965379514563106,1.0,1.0
3.474615126213592,3.5831491456310682,3.6531355922330095,4.155502941747573,2.621322951456311,4.34514572815534,2.510695281553398,4.289462844660194,2.836541951456311,1.0,1.0
3.390971126213592,3.5774161456310685,3.6750535922330094,4.048117941747573,2.5448689514563108,4.40792072815534,2.3897992815533984,4.2658178446601935,2.7564709514563113,1.0,1.0
3.279022126213592,3.550423145631068,3.6941025922330097,4.058297941747573,2.4802989514563105,4.34977472815534,2.3542912815533983,4.349089844660194,2.8154289514563113,1.0,1.0
3.2474221262135923,3.5846141456310683,3.67290759223301,4.032688941747573,2.542717951456311,4.22056972815534,2.307332281553398,4.5290538446601945,2.940758951456311,1.0,1.0
3.246352126213592,3.4892801456310685,3.6006035922330097,3.777337941747573,2.5458339514563106,4.2063147281553395,2.1964942815533983,4.603309844660194,2.8181279514563107,1.0,1.0
3.144320126213592,3.398437145631068,3.5203525922330097,3.6613969417475727,2.4315979514563106,4.27957972815534,2.1296682815533985,4.575529844660194,2.7086109514563113,1.0,1.0
3.387479126213592,3.6062351456310684,3.7596045922330097,3.8166709417475726,2.5242709514563106,4.61489572815534,2.323891281553398,4.819721844660194,2.949661951456311,1.0,1.0
3.572101126213592,3.7309061456310686,4.01895559223301,3.900920941747573,2.636856951456311,4.89462172815534,2.4515452815533982,5.215611844660194,3.1412189514563114,1.0,1.0
3.586318126213592,3.759766145631068,4.02446259223301,3.9350659417475726,2.547831951456311,4.94434772815534,2.350502281553398,5.384028844660194,3.198613951456311,1.0,1.0
3.479713126213592,3.705495145631068,3.91949959223301,3.8330499417475727,2.493675951456311,4.85517072815534,2.3874842815533985,5.309491844660194,3.2830119514563108,1.0,1.0
3.383528126213592,3.5548351456310683,3.81348959223301,3.697118941747573,2.485307951456311,4.71166372815534,2.341692281553398,5.0861588446601935,3.2036779514563114,1.0,1.0
3.3951411262135918,3.526545145631068,3.8230065922330096,3.696191941747573,2.530841951456311,4.69525372815534,2.341823281553398,4.956686844660194,3.108594951456311,1.0,1.0
3.559294126213592,3.7256661456310685,3.885636592233009,3.9320419417475727,2.6513229514563106,4.78664972815534,2.4571032815533984,5.141162844660195,3.072512951456311,1.0,1.0
3.5872721262135925,3.821539145631068,3.9653235922330095,3.9857809417475734,2.568417951456311,4.821079728155341,2.322905281553398,5.256483844660194,2.984940951456311,1.0,1.0
3.4694501262135917,3.8391291456310683,4.11687859223301,3.9109429417475727,2.429681951456311,4.97150372815534,2.200435281553398,5.4339188446601945,3.019753951456311,1.0,1.0
3.4903211262135914,3.972592145631068,4.24503559223301,3.947192941747573,2.453837951456311,5.08611872815534,2.215183281553398,5.591478844660194,3.1296929514563114,1.0,1.0
3.6944371262135918,4.2013741456310685,4.3557295922330095,4.163496941747573,2.4930839514563106,5.33339272815534,2.235187281553398,5.734775844660194,3.164227951456311,1.0,1.0
3.582300126213592,4.0645811456310685,4.21017859223301,4.233704941747573,2.339110951456311,5.21317672815534,2.021227281553398,5.749784844660194,3.001600951456311,1.0,1.0
3.210600126213592,3.614147145631068,3.9066585922330095,3.9746119417475727,1.9703809514563106,4.95806672815534,1.7601662815533983,5.462704844660194,2.7818429514563108,1.0,1.0
3.2101911262135916,3.682093145631068,4.03734559223301,3.924184941747573,1.8454869514563108,5.04135372815534,1.7866332815533983,5.409415844660194,2.785049951456311,1.0,1.0
3.375538126213592,3.908059145631068,4.28607859223301,4.081877941747573,2.019426951456311,5.15510772815534,1.7983082815533984,5.5461918446601945,2.8892539514563107,1.0,1.0
3.4726281262135914,3.965667145631068,4.43059659223301,4.031413941747573,2.1312389514563113,5.07115772815534,1.8529012815533985,5.635291844660194,3.090200951456311,1.0,1.0
3.380074126213592,3.7429171456310684,4.24439559223301,3.8238199417475727,1.9814059514563107,4.73646772815534,1.789035281553398,5.356172844660194,2.9458129514563107,1.0,1.0
3.285715126213592,3.6117061456310684,4.13322259223301,3.6200379417475728,1.904359951456311,4.55696872815534,1.7071652815533982,5.064102844660194,2.762173951456311,1.0,1.0
3.481429126213592,3.8309851456310686,4.367877592233009,3.772307941747573,2.172481951456311,4.72143472815534,1.927183281553398,5.249005844660194,2.914277951456311,1.0,1.0
3.6426861262135923,4.001853145631069,4.50397759223301,3.894613941747573,2.339251951456311,4.777594728155339,2.076174281553398,5.365004844660194,3.038022951456311,1.0,1.0
3.7219671262135923,4.147402145631068,4.69240459223301,3.9495879417475726,2.5009859514563106,4.83117072815534,2.334137281553398,5.330259844660194,3.2710809514563106,1.0,1.0
3.7457431262135925,4.127965145631069,4.64984959223301,3.9280289417475727,2.5115559514563106,4.68554472815534,2.3631622815533984,5.134782844660195,3.2580059514563113,1.0,1.0
3.599892126213592,3.9922431456310683,4.4419375922330095,3.754620941747573,2.273624951456311,4.35147172815534,2.0843052815533984,4.858899844660194,3.013728951456311,1.0,1.0
3.5318071262135917,3.907718145631068,4.22487159223301,3.722328941747573,2.242129951456311,4.19739472815534,1.9359142815533983,4.629522844660194,2.801474951456311,1.0,1.0
3.460525126213592,3.857400145631068,4.06160659223301,3.712029941747573,2.1844669514563106,4.08240672815534,1.8963672815533983,4.495509844660194,2.720108951456311,1.0,1.0
